237
1503.64 1277.14 96.125,163,stand,,,
1511.11 1389.76 76.7057,,stand,,,
1244.74 940.878 96.125,164 165,stand,,,
-187.344 292.177 117.617,,stand,,,
-989.222 -422.256 96.125,,stand,,,
-1940.5 18.8028 101.625,,stand,,,
-2427.06 -28.9444 112.483,,stand,,,
-2412.1 213.751 112.973,,stand,,,
-112.668 1206.93 125.181,,stand,,,
219.643 2068.03 102.125,173 174 78,stand,,,
2587.19 1414.36 96.1943,,stand,,,
2583.1 1350.32 98.312,,stand,,,
2739.45 1145.57 110.538,,stand,,,
2429.25 823.664 136.125,,stand,,,
2204.55 758.729 136.125,,stand,,,
467.523 533.567 58.625,,stand,,,
-1819.19 -2554.14 133.354,180,stand,,,
-1183.14 -1430.4 86.925,117,stand,,,
-632.364 -952.48 86.925,121,stand,,,
269.634 -1142.93 118.925,87 88 91,stand,,,
2712.73 -243.424 140.028,216,stand,,,
2271.85 -19.3164 108.842,213,stand,,,
345.2 1362.66 95.6599,,stand,,,
-628.641 -499.418 91.5169,,stand,,,
-833.923 88.6789 105.722,,stand,,,
-1875.54 571.118 103.664,,stand,,,
-1874.97 916.689 171.362,,stand,,,
-28.2232 838.655 127.715,,stand,,,
1916.35 2267.49 44.8197,,stand,,,
394.919 -702.197 139.125,94 95 96,stand,,,
453.329 -1462.55 134.163,197 199,stand,,,
5.94839 -2241.18 133.575,185 186,stand,,,
1065.94 -449.426 104.43,205,stand,,,
1758.04 -1026.65 130.125,221 223,stand,,,
1500.04 -1242.65 130.125,201 223,stand,,,
-1285.3 -1925.48 124.175,107 106,stand,,,
-892.198 -1382.8 86.925,118 123,stand,,,
-1181.11 -2322.33 87.6003,181 179,stand,,,
-1771.08 -155.778 96.0882,,stand,,,
-1535.4 1416.42 63.125,,stand,,,
-1236.15 1364.41 59.9431,,stand,,,
-727.083 -120.504 100.054,,stand,,,
-815.092 210.581 101.189,,stand,,,
-1662.11 558.824 97.2758,,stand,,,
1171.11 1342.76 93.2755,,stand,,,
2034.11 1476.76 93.092,,stand,,,
2850.73 523.161 19.717,,stand,,,
436.269 1495.83 74.0112,,stand,,,
384.529 -910.476 155.037,92,stand,,,
2460.87 -37.5489 120.138,217,stand,,,
399.643 645.161 127.125,150 148,stand,,,
-1908.65 150.776 102.125,139,stand,,,
77.2633 -859.746 278.925,81,stand,,,
-394.12 -951.081 95.1976,192 193,stand,,,
-296.114 1510.78 76.125,,stand,,,
-488.997 1591.79 57.198,,stand,,,
-382.085 2090.39 49.3932,,stand,,,
-811.719 1288.1 54.1309,,stand,,,
-1993.98 343.756 101.434,,stand,,,
-2235.38 115.681 118.399,,stand,,,
-1758.56 -212.563 141.125,,stand,,,
-1719.56 29.2842 97.9442,,stand,,,
-1592.57 1355.33 63.125,,stand,,,
1693 -201.132 88.1392,214,stand,,,
1731.64 42.2239 75.3507,213,stand,,,
542.585 -1987.65 124.564,126 127,stand,,,
171.056 1413.46 121.185,,stand,,,
402.352 2189.3 23.125,,stand,,,
-698.904 -1606.07 102.334,189,stand,,,
-1430.13 1461.8 63.125,,stand,,,
-698.12 -34.2358 106.991,,stand,,,
-514.078 368.307 113.101,,stand,,,
1001.87 2486.01 60.6561,,stand,,,
1290.47 2175.71 81.2391,,stand,,,
1443.37 1713.95 19.4844,,stand,,,
882.346 -194.659 115.125,208,stand,,,
1322.99 -574.847 130.125,222,stand,,,
-928.029 -2035.7 174.393,132 134,stand,,,
166.3 2314.2 102.125,174 173 9,stand,,,
525.447 -931.63 249.407,80 100,climb,-5.03723 -173.872 0.230713,,
501.433 -937.023 315.925,79 81,climb,-5.76782 -173.977 1.40076,,
280.886 -920.937 278.925,80 82 83 52,stand,,,
-57.4897 -943.414 278.925,81 86,stand,,,
331.647 -1144.86 278.925,81 85,stand,,,
413.856 -1119.56 118.925,85 89 90,climb,-5.26245 -171.499 0,,
378.921 -1127.28 278.925,84 83,climb,-3.01025 -174.312 1.62598,,
20.7163 -1277.37 119.035,82 87 98 195,stand,,,
169.719 -1230.53 118.925,86 19 88,stand,,,
341.978 -1233.14 118.925,19 87 89,stand,,,
438.143 -1208 118.925,88 84 90,stand,,,
502.23 -1101.68 118.925,84 89 202,stand,,,
237.135 -996.113 150.925,19 92 93,stand,,,
338.533 -854.721 158.709,91 48 93 94,stand,,,
43.3827 -905.002 150.925,92 91 194,stand,,,
391.9 -787.861 151.392,92 29 95,stand,,,
564.192 -744.763 139.125,94 29 97,stand,,,
568.14 -471.358 75.2132,29 97 206 207,stand,,,
635.67 -735.661 126.652,96 95 227 207,stand,,,
38.4786 -1438.77 135.489,86 99 195 196 190 198 191 187,stand,,,
285.672 -1372.06 241.925,98 100,stand,,,
628.905 -1290.75 241.925,99 79,stand,,,
-671.366 -1877.67 116.78,102 131 188,stand,,,
-704.854 -1709.99 164.925,101 103,stand,,,
-838.173 -1743.03 172.175,102 104 108,stand,,,
-887.79 -1562.4 172.175,103 108 109,stand,,,
-1044.22 -1812.54 172.175,106 108,stand,,,
-1104.14 -1615.87 124.175,105 107 35,stand,,,
-1335.23 -1740.03 124.236,106 35 232,stand,,,
-961.848 -1790.64 172.175,105 104 103,stand,,,
-913.253 -1361.86 222.925,104 112 111 114,stand,,,
-813.012 -1168.85 86.925,111 120,climb,9.1571 -78.4177 0,,
-805.534 -1205.77 222.925,110 109 114,climb,4.09241 -78.6374 0,,
-982.386 -1092.21 222.925,113 109,stand,,,
-1342.24 -1120.57 222.925,112,stand,,,
-701.186 -1289.98 222.925,111 109 115,stand,,,
-635.57 -980.938 222.925,114,stand,,,
-1280.9 -1125.66 86.925,117 236,stand,,,
-1191.11 -1273.55 86.925,116 17 118,stand,,,
-1059.24 -1258.97 86.925,117 119 36 123,stand,,,
-970.55 -1076.71 86.925,118 120,stand,,,
-839.292 -1052.49 86.925,119 110 121,stand,,,
-657.855 -1025.99 86.925,120 18 122,stand,,,
-609.092 -1198.05 86.925,121 123 192,stand,,,
-655.566 -1303.76 86.925,36 118 122 189,stand,,,
238.08 -2166.5 146.125,125 186,stand,,,
297.313 -2098.34 146.125,124 126,stand,,,
390.849 -2062.86 120.325,125 65,stand,,,
664.815 -1912.11 134.125,65 128,stand,,,
850.789 -1879.85 134.125,127 129,stand,,,
913.628 -1940.53 134.125,128 130,stand,,,
1098.01 -1806.37 134.125,129 200,stand,,,
-673.348 -2021.45 108.386,132 184 101 185 188,climb,5.75134 -167.05 0,,
-705.697 -2030.12 166.771,131 77,climb,5.75134 -168.154 0,,
-1305.22 -2139.81 88.4014,134 178 179,climb,6.52588 25.9634 0,,
-1278.53 -2126.12 145.125,133 77,climb,6.52588 25.9634 0,,
-2157.62 -1133.96 113.469,136 138,stand,,,
-2023.15 -1145.41 128.625,135 137,stand,,,
-1965.96 -1209.08 128.625,136 229,stand,,,
-2152.9 -1014.44 108.001,135,stand,,,
-1734.39 388.149 102.125,51 140,stand,,,
-1886.05 464.911 102.125,139 141,stand,,,
-1985.96 473.369 103.791,140,stand,,,
-255.28 504.041 125.793,143,climb,2.77405 19.6573 0,,
-216.968 518.303 308.247,142 144,climb,2.77405 19.877 0,,
253.721 690.904 303.125,145 143,stand,,,
172.26 1113.46 302.912,144 146,stand,,,
110.665 1302.26 215.125,145 147,stand,,,
195.78 1333.1 215.125,146 148,stand,,,
287.303 1076.31 127.125,147 149 150 50,stand,,,
110.91 1035.34 127.125,148 150 151,stand,,,
187.626 759.532 127.125,149 50 148 152,stand,,,
27.8744 1158.29 127.125,149,stand,,,
84.7065 718.038 127.125,150 153,stand,,,
113.247 514.648 127.125,152 154,stand,,,
153.572 390.423 127.125,153,stand,,,
1521.87 930.516 96.125,156 163 165,climb,5.58105 -81.7905 0,,
1524.28 907.184 235.125,155 157,climb,3.81775 -82.565 0,,
1417.8 837.468 228.125,156 158,stand,,,
1329.25 965.145 228.125,157 159,stand,,,
1273.33 1254.13 228.125,158 162,stand,,,
1592.43 744.956 210.135,161,stand,,,
1162.92 679.566 206.34,160 162,stand,,,
1086.36 1243.82 202.729,161 159,stand,,,
1505.35 1150.53 96.125,155 0 164 165,stand,,,
1210.04 1166.38 96.125,163 2 165 172,stand,,,
1405.18 946.875 96.125,164 2 155 163 166,stand,,,
1424.82 776.856 96.125,165 168 169 170,stand,,,
1347.28 602.342 21.4937,168,climb,0.955811 97.6053 0,,
1343.82 627.094 98.625,167 166,climb,0.955811 97.6053 0,,
1176.36 752.412 96.125,166 171,stand,,,
1752.26 820.099 87.5538,166,stand,,,
1128.96 1017.82 96.125,169 172,stand,,,
1128.11 1163.93 96.125,171 164,stand,,,
124.702 2055.94 102.125,9 78 174,stand,,,
307.682 2310.32 102.125,9 78 173,stand,,,
-2079.36 -2077.6 126.57,176 180 178 228,stand,,,
-1687.52 -1965.38 118.093,175 177 180 231 232,stand,,,
-1542.75 -1967.24 119.155,176 178 180 231 232,stand,,,
-1506.22 -2125.39 117.792,177 133 179 180 175,stand,,,
-1353.54 -2323.7 90.0047,133 178 180 37 181,stand,,,
-1738.15 -2380.64 129.282,178 179 181 16 177 176 175,stand,,,
-1015.8 -2488.73 87.1324,180 37 179 182,stand,,,
-755.276 -2395.95 87.4217,181 183,stand,,,
-537.005 -2256.68 98.6457,182 184,stand,,,
-488.42 -2068.45 112.691,183 185 131 188 190,stand,,,
-285.595 -1977.12 125.618,184 31 190 188 131 198 195,stand,,,
137.11 -2198.82 133.181,124 31 187,stand,,,
28.3917 -1959.21 127.077,186 197 198 196 195 98 191,stand,,,
-580.635 -1857.31 116.777,101 189 190 185 184 131,stand,,,
-630.433 -1440.42 89.6571,123 68 188 191,stand,,,
-367.572 -1728.28 118.187,188 185 184 191 198 196 195 98,stand,,,
-404.4 -1405.18 94.7772,190 189 192 195 196 98 187,stand,,,
-435.657 -1157.61 95.1105,191 122 53,stand,,,
-206.224 -893.269 88.3221,53 194,stand,,,
-182.654 -960.173 99.18,193 93 195,stand,,,
-103.874 -1315.04 117.661,194 86 98 191 187 190 185,stand,,,
111.82 -1703.44 116.991,98 197 190 187 198 191,stand,,,
315.757 -1716.99 121.469,196 187 30 199,stand,,,
-145.361 -1851.36 120.967,187 185 190 98 196,stand,,,
810.229 -1438.56 134.587,30 197 200 202 204 203,stand,,,
1014.94 -1650.82 136.244,199 130 201,stand,,,
1235.44 -1414.12 133.489,200 204 34,stand,,,
706.741 -1070.66 138.49,90 199 203,stand,,,
983.405 -982.013 133.63,202 204 199 227 226,stand,,,
1094.38 -1158.94 127.118,203 201 199 205,stand,,,
1194.37 -441.016 102.049,204 32 206 215 226,stand,,,
870.9 -596.553 106.339,205 96 207 226,stand,,,
724.109 -393.767 71.6057,96 206 208 97,stand,,,
873.698 -323.197 115.125,207 75 209,stand,,,
1130.65 -222.527 115.125,208 211,stand,,,
1678.64 43.8952 115.125,211 212,stand,,,
1430.82 -101.041 115.125,209 210,stand,,,
1754.32 -142.648 80.6843,210 213 214,stand,,,
1932.86 -95.6865 79.0954,64 212 221 218 21 214 224,stand,,,
1782.57 -283.53 93.0558,212 63 215 221 213,stand,,,
1420.12 -320.814 93.3097,214 205 222,stand,,,
2700.26 12.4228 124.694,217 20,stand,,,
2523.78 -175.219 129,216 49 218,stand,,,
2375.9 -218.927 121.007,217 219 213,stand,,,
2374.55 -481.061 99.0186,218 220 221,stand,,,
2575.07 -468.28 115.982,219,stand,,,
2118.38 -577.726 130.822,219 33 214 213,stand,,,
1435.62 -414.699 134.876,76 215 223,stand,,,
1655.67 -1152.74 130.125,222 34 33,stand,,,
1945.67 134.327 110.625,213 225,stand,,,
1960.81 598.678 110.625,224,stand,,,
966.909 -758.618 119.724,205 227 203 206,stand,,,
890.42 -833.807 130.197,226 203 97,stand,,,
-2077.27 -1582.94 124.424,175 229 230 231,stand,,,
-1968.99 -1361.79 136.46,228 137 230,stand,,,
-1720.31 -1333.07 119.465,229 228 233 234 236 235 232,stand,,,
-1700.09 -1659.56 123.531,228 176 177 232 233,stand,,,
-1474.5 -1634.7 126.685,231 107 177 176 233 230,stand,,,
-1501.91 -1371.51 109.843,232 231 230 236 235 234,stand,,,
-1693.09 -1062.3 100.125,235 230 236 233,stand,,,
-1530.84 -974.146 99.9279,234 236 230 233,stand,,,
-1436.49 -1148.61 91.2312,235 116 233 234 230,stand,,,
